HOOLIGANISM,-2,,
HOOLIGANS,-2,,
HOOO,1,,
HOOR,1,,
HOORAY,2,,
HOPEFULLY,2,,
HORA,1,,
HORRENDOUS,-3,,
HOST,1,,
HOSTING,1,,
HOU,1,,
HOURS,0,,
HOUSEWIVES,1,,
HOWARD,1,,
HOWEVER,1,,
HOWS,2,,
HRI,1,,
HRS,0,,
HRUS,0,,
HTC,1,,
HUAAA,-1,,
HUBBY,1,,
HUCKSTER,-2,,
HUFT,-1,,
HUGS,2,,
HUH,0,,
HUHU,-1,,
HUHUHU,-1,,
HUIS,1,,
HUISWERK,0,,
HUJAN,0,,
HUMEROUS,3,,
HUMILIATED,-3,,
HUMOR,2,,
HUMOUR,2,,
HUMOUROUS,2,,
HUNG,0,,
HUNGOVER,0,,
HUNNY,1,,
HURTS,-2,,
HUSBAND,1,,
HUUU,-1,,
HVE,1,,
HYSTERICS,-3,,
IAA,1,,
IAH,1,,
IAM,1,,
IAN,1,,
IBADAH,3,,
IBU,1,,
ICECREAM,1,,
ICED,1,,
ICHA,2,,
ICIN,2,,
IDC,2,,
IDD,1,,
IDE,1,,
IDEAL,2,,
IDEAS,1,,
IDEE,1,,
IDIOTS,1,,
IDK,0,,
IDO,-1,,
IDUNG,-1,,
IEDEREEN,0,,
IEMAND,0,,
IETS,1,,
IGNORED,-2,,
IGNORES,-1,,
IGNORING,0,,
IGUAL,1,,
IGUALMENTE,4,,
IHH,0,,
IHHH,-1,,
IHOP,2,,
IIA,1,,
IIH,0,,
III,1,,
IKAN,0,,
IKAW,2,,
IKEA,1,,
IKHLAS,1,,
IKI,0,,
IKLAN,1,,
IKR,0,,
IKT,0,,
IKU,0,,
IKUT,0,,
IKUTAN,0,,
ILANG,-1,,
ILLITERACY,-2,,
ILLNESSES,-2,,
ILOVE,3,,
ILOVEYOU,2,,
ILY,2,,
IMA,1,,
I'MA,1,,
IMAGINO,0,,
IMBECILE,-3,,
IMMA,1,,
IMMOBILIZED,-1,,
IMPERFECT,-2,,
IMPIAN,3,,
IMPORTA,1,,
IMPORTANTE,1,,
IMPOSED,-1,,
IMPOSES,-1,,
IMPRESSED,3,,
IMPRESSES,3,,
IMPRESSIVE,3,,
IMPROVES,2,,
IMUT,2,,
IMY,0,,
INA,1,,
INBOX,1,,
INC,2,,
INCAPACITATED,-2,,
INCENSED,-2,,
INCONVENIENCE,-2,,
INCREDIBLE,2,,
INCREDIBLY,1,,
INCREIBLE,2,,
INDAH,2,,
INDEED,2,,
INDIA,0,,
INDIAN,0,,
INDIANA,0,,
INDIFFERENT,-2,,
INDOCTRINATE,-2,,
INDOCTRINATED,-2,fear,
INDOCTRINATES,-2,fear,
INDOCTRINATING,-2,,
INDONESIA,2,,
INEFFECTIVELY,-2,,
INFATUATED,2,,
INFECTED,-2,,
INFLAMED,-2,,
INFONYA,3,,
INFURIATE,-2,,
INFURIATED,-2,,
INFURIATES,-2,,
INFURIATING,-2,,
ING,1,,
INGAT,1,,
INGIN,1,,
INGLES,1,,
INNOVATES,1,,
INNOVATIVE,2,,
INQUISITION,-2,,
INSENSITIVE,-2,,
INSENSITIVITY,-2,,
INSPIRATIONAL,2,,
INSPIRES,2,,
INSPIRING,3,,
INSTALLED,1,,
INSTEAD,0,,
INSULTED,-2,,
INSULTS,-2,,
INSYA,2,,
INTERESTS,1,,
INTERNET,0,,
INTERROGATED,-2,,
INTERRUPTING,-2,,
INTERRUPTS,-2,,
INTERVIEWS,1,,
INTIMIDATED,-2,,
INTIMIDATES,-2,,
INTIMIDATING,-2,,
INTRIGUES,1,,
INTRO,3,,
INVITED,0,,
INVOLVED,1,,
INVULNERABLE,2,,
IOS,1,,
IPA,1,,
IPAD,1,,
IPHONE,1,,
IPOD,0,,
IPS,1,,
IRELAND,1,,
IRI,-1,,
IRISH,2,,
IRME,0,,
IRRESOLUTE,-2,,
IRRITATE,-3,,
IRRITATED,-3,,
ISA,0,,
ISH,0,,
ISI,0,,
ISNT,0,,
ISO,0,,
ISS,0,,
ISSUES,0,,
ISTIRAHAT,1,,
ITALIAN,2,,
ITALY,1,,
ITCHY,-2,,
IT'D,1,,
IT'LL,1,,
ITT,1,,
ITTT,1,,
ITUNES,1,,
IVE,0,,
IYA,1,,
IYAA,1,,
IYAAA,1,,
IYAH,1,,
IYE,1,,
IYI,4,,
IYO,1,,
JAA,1,,
JAAA,1,,
JAAR,1,,
JACKASSES,-4,,
JACKET,1,,
JACKSON,1,,
JACOB,1,,
JADI,0,,
JADIAN,1,,
JADINYA,0,,
JADWAL,0,,
JAGA,1,,
JAH,0,,
JAHAT,-1,,
JAILED,-2,,
JAJA,1,,
JAJAJ,1,,
JAJAJA,1,,
JAJAJAJ,1,,
JAJAJAJA,1,,
JAJAJAJAJ,1,,
JAJAJAJAJA,1,,
JAJAJAJAJAJA,0,,
JAK,1,,
JAKARTA,1,,
JAKE,1,,
JALAN,0,,
JALAN2,1,,
JAMAN,1,,
JAMMER,-1,,
JAMMIN,3,,
JAMMING,3,,
JAN,1,,
JANE,1,,
JANGAN,1,,
JANJI,0,,
JANTAR,2,,
JAPANESE,1,,
JARANG,0,,
JARIG,2,,
JASMINE,2,,
JASON,1,,
JATUH,1,,
JAUH,0,,
JAUNTY,2,,
JAVA,1,,
JAVAJAZZ,0,,
JAWA,1,,
JAWAB,1,,
JAZZ,1,,
JDI,0,,
JEFF,1,,
JEITO,0,,
JEJE,1,,
JEJEJE,2,,
JELAS,0,,
JELEK,0,,
JEMPUT,0,,
JEN,1,,
JENG,1,,
JENNIFER,2,,
JEREMY,1,,
JERK REACTION,-1,,
JERRY,1,,
JESS,1,,
JESSICA,2,,
JESSIE,2,,
JESUS,1,,
JEWELS,1,,
JGA,1,,
JGN,1,,
JIAH,1,,
JIJI,1,,
JIKA,1,,
JIM,2,,
JIWA,1,,
JJF,1,,
JKT,0,,
JLN,1,,
JOCULAR,2,,
JODOH,1,,
JOE,1,,
JOGANDO,1,,
JOGAR,1,,
JOGGING,1,,
JOGJA,1,,
JOH,1,,
JOHNNY,2,,
JOHNSON,2,,
JOKES,2,,
JOLLY,2,,
JOMBLO,1,,
JON,1,,
JONAS,1,,
JONES,2,,
JORDAN,1,,
JOSE,1,,
JOSH,1,,
JOYFULLY,3,,
JOYLESS,-2,,
JST,1,,
JUA,1,,
JUAL,1,,
JUAN,1,,
JUARA,2,,
JUEGO,0,,
JUEVES,1,,
JUGAA,1,,
JUGAAA,1,,
JUGANDO,1,,
JUGAR,0,,
JUJUR,1,,
JULIA,1,,
JULIE,1,,
JULIET,2,,
JULLIE,1,,
JULY,1,,
JUM,-1,,
JUMAT,1,,
JUM'AT,1,,
JUMPA,1,,
JUMPED,0,,
JUMPING,1,,
JUMPY,-1,,
JUNE,1,,
JUNTO,1,,
JUNTOS,1,,
JURO,0,,
JURUSAN,2,,
JUS,1,,
JUSS,1,,
JUSTIFIABLY,2,,
JUSTIFIED,2,,
JUSTIN,1,,
JUSTO,0,,
JUVE,1,,
KAA,2,,
KAAA,1,,
KABAR,2,,
KABARIN,2,,
KABARNYA,2,,
KACAMATA,1,,
KADANG,1,,
KADAR,2,,
KADO,1,,
KAGA,0,,
KAGAK,0,,
KAH,1,,
KAK,2,,
KAKA,1,,
KAKAK,1,,
KAKI,-1,,
KALAH,0,,
KALAU,1,,
KALI,0,,
KALIAN,1,,
KALO,1,,
KAMAR,0,,
KAMBUH,-2,,
KAMER,1,,
KAMI,1,,
KAMIS,0,,
KAMPUNG,1,,
KAMPUS,0,,
KAMU,1,,
KAMUNYA,1,,
KAMUU,1,,
KANAN,0,,
KANG,1,,
KANGEEEN,-1,,
KANGEN,-1,,
KANINA,1,,
KANTOR,0,,
KAPAN,0,,
KAPAN2,1,,
KAPOT,-1,,
KARAOKE,1,,
KARATE,2,,
KAREN,1,,
KARENA,1,,
KARNA,1,,
KARTU,0,,
KASI,1,,
KASIAN,-1,,
KASIH,2,,
KAT,1,,
KATA,1,,
KATE,1,,
KATIE,1,,
KATY,2,,
KAY,2,,
KAYA,0,,
KAYAKNYA,0,,
KAYANYA,0,,
KAYO,2,,
KBAR,2,,
KBR,2,,
KEADAAN,0,,
KEBANGUN,-1,,
KECEWA,-1,,
KECIL,1,,
KEDUA,1,,
KEEN,1,,
KEEP,1,,
KEEPS,0,,
KEER,1,,
KEITH,1,,
KEK,0,,
KELAR,1,,
KELAS,1,,
KELIATAN,1,,
KELLY,1,,
KELUAR,0,,
KEMANA,0,,
KEMAREN,0,,
KEMARIN,1,,
KEMBALI,1,,
KENA,0,,
KENAL,3,,
KENALAN,2,,
KENANGAN,1,,
KENAPA,-1,,
KENNY,2,,
KENYANG,2,,
KEPADA,2,,
KEPALA,-1,,
KEPIKIRAN,-1,,
KEPT,0,,
KERASA,0,,
KEREN,2,,
KERJA,1,,
KERJAAN,0,,
KERUMAH,0,,
KESANA,0,,
KESEL,-1,,
KESEPIAN,-1,,
KESIAN,-1,,
KESINI,0,,
KETAWA,1,,
KETEMU,0,,
KETEMUAN,1,,
KETIDURAN,0,,
KETIKA,1,,
KETINGGALAN,-1,,
KEVIN,1,,
KEYBOARD,1,,
KEYS,0,,
KFC,1,,
KGA,0,,
KGN,-1,,
KICKED,0,,
KICKS,1,,
KIDS,1,,
KIERO,0,,
KIJK,2,,
KIJKEN,2,,
KIKI,1,,
KILLED,-3,,
KILLER,0,,
KILLIN,0,,
KILLS,-3,,
KIM,1,,
KIMIA,1,,
KINDA,1,,
KINDER,2,,
KINGS,1,,
KIRA,1,,
KIRAIN,1,,
KIRI,0,,
KIRIM,1,,
KISSES,2,,
KITTY,0,,
KKA,2,,
KKK,0,,
KLAAR,2,,
KLAS,1,,
KLO,1,,
KLOPT,1,,
KLS,2,,
KLU,1,,
KLUAR,0,,
KMANA,0,,
KMAREN,0,,
KMN,0,,
KMNA,0,,
KMREN,0,,
KMRN,0,,
KMU,1,,
KNAL,3,,
KNAPA,-1,,
KNEW,1,,
KNICKS,1,,
KNO,1,,
KNOCKED,0,,
KNOW,1,,
KNOWN,1,,
KNOWS,1,,
KNOWW,0,,
KNOWWW,0,,
KNP,0,,
KNPA,0,,
KNW,1,,
KOBE,2,,
KOE,0,,
KOFFIE,3,,
KOG,1,,
KOK,1,,
KOMEN,1,,
KON,0,,
KONDANGAN,0,,
KONG,1,,
KONSER,0,,
KOOL,2,,
KOPI,1,,
KOQ,0,,
KOREA,1,,
KOREAN,1,,
KOSAN,0,,
KOSONG,0,,
KOST,0,,
KOTA,1,,
KOUD,-1,,
KPAN,0,,
KPN,0,,
KRN,1,,
KRNA,0,,
KSA,0,,
KSH,1,,
KTA,1,,
KTEMU,0,,
KTMU,0,,
KUAT,0,,
KUCING,0,,
KUDU,0,,
KUE,1,,
KUL,1,,
KULIAH,0,,
KUMPUL,1,,
KUNG,1,,
KURUS,0,,
KUT,-1,,
KUYA,2,,
KUYT,2,,
KYA,0,,
KYK,0,,
KYKNYA,0,,
KYLE,1,,
LAA,1,,
LAAA,0,,
LAAH,0,,
LAAT,1,,
LAATSTE,0,,
LACKADAISICAL,-2,,
LADIES,2,,
LADILLA,-1,,
LADO,1,,
LADS,2,,
LAEN,1,,
LAGGED,-2,,
LAGI,0,,
LAGII,0,,
LAGIII,0,,
LAGS,-2,,
LAGU,1,,
LAGUNYA,1,,
LAH,1,,
LAHH,0,,
LAHIR,2,,
LAID,1,,
LAIN,1,,
LAINNYA,2,,
LAKERS,2,,
LAKUKAN,1,,
LALA,1,,
LALU,1,,
LAM,2,,
LAMA2,0,,
LAME,-2,,
LAMPU,-1,,
LAN,1,,
LANCAR,3,,
LANGE,0,,
LANGGENG,3,,
LANGS,2,,
LANGSUNG,1,,
LANJUT,2,,
LAPAR,-1,,
LAPER,-1,,
LAPTOP,0,,
LARI,0,,
LAST,0,,
LASTIMA,-1,,
LASTNIGHT,1,,
LATE STRIKES,-1,,
LATELY,0,,
LATEN,1,,
LATER,1,,
LATEST,1,,
LATIAN,1,,
LATIHAN,1,,
LATTE,1,,
LAU,1,,
LAUGHED,1,,
LAUGHS,1,,
LAUGHTING,1,,
LAUNCHED,1,,
LAURA,1,,
LAUREN,1,,
LAWAN,1,,
LAWL,3,,
LAWSUITS,-2,,
LAYING,1,,
LBH,1,,
LBS,1,,
LEAKED,-1,,
LEAVES,0,,
LEAVIN,0,,
LEAVING,0,,
LEBAY,0,,
LEBIH,2,,
LEBRON,1,,
LED,1,,
LEEDS,1,,
LEGIT,1,,
LEH,0,,
LEJOS,-1,,
LEK,0,,
LEKKER,2,,
LEMES,-1,,
LEMME,2,,
LEMOT,-1,,
LENGKAP,0,,
LENT,1,,
LEO,1,,
LEPAS,1,,
LER,1,,
LEREN,0,,
LESS,1,,
LESSONS,1,,
LET,1,,
LETS,2,,
LETTING,1,,
LEUK,2,,
LEUKE,2,,
LEVAR,0,,
LEVEN,1,,
LEWAT,1,,
LGI,1,,
LGSG,0,,
LHA,0,,
LHO,1,,
LHOO,0,,
LIA,1,,
LIAM,1,,
LIARS,-3,,
LIAT,0,,
LIBRE,1,,
LIBUR,0,,
LIBURAN,0,,
LIED,-2,,
LIEF,2,,
LIES,1,,
LIEVE,1,,
LIFESAVER,4,,
LIG,1,,
LIGA,1,,
LIGAR,0,,
LIGGEN,1,,
LIGHTHEARTED,1,,
LIGHTS,1,,
LIGO,1,,
LIGT,0,,
LIHAT,1,,
LIKE,2,,
LIKED,2,,
LIKELY,1,,
LIKES,2,,
LIL,1,,
LIMITS,-1,sadness,
LINDA,2,,
LINDAS,1,,
LINDO,2,,
LINDOS,2,,
LINKS,1,,
LIPS,1,,
LISA,1,,
LISTA,2,,
LISTENED,2,,
LISTENIN,2,,
LISTENING,2,,
LISTO,2,,
LIT,1,,
LITTLE,1,,
LIV,1,,
LIVE,1,,
LIVE AMMUNITION,-1,,
LIVED,0,,
LIVELY,2,,
LIVERPOOL,2,,
LIVES,1,none,
LIVIN,2,,
LIZ,2,,
LLEGA,0,,
LLEGANDO,2,,
LLEGO,0,,
LLEGUE,1,,
LLEVO,0,,
LLORAR,-1,,
LLS,2,,
LLUVIA,1,,
LMAO,4,,
LMAOO,1,,
LMAOOO,1,,
LMBO,2,,
LMFAO,4,,
LMFAOO,1,,
LNG,1,,
LOADS,1,,
LOATHED,-3,,
LOATHES,-3,,
LOBBYING,-2,,
LOBSTER,2,,
LOCA,1,,
LOCKED,0,,
LOCO,0,,
LOE,1,,
LOGO,0,,
LOH,1,,
LOL,3,,
LOLA,1,joy,
LOLL,1,joy,
LOLLL,1,,
LOLOL,1,,
LOLS,2,joy,
LOLZ,1,joy,
LOMBA,1,,
LONDON,1,,
LONGER,0,,
LONGEST,0,,
LONGLAST,4,,
LOOK,1,,
LOOKED,1,,
LOOKIN,2,,
LOOKING,1,,
LOOL,2,joy,
LOOMED,-1,,
LOOONG,1,,
LOOOVE,3,,
LOOSES,-3,,
LOPEN,0,,
LOR,0,,
LOSER,-3,,
LOUIS,1,,
LOVED,3,,
LOVEE,3,,
LOVEEE,3,,
LOVELIES,3,,
LOVERS,2,,
LOVES,2,,
LOVIN,3,,
LOW,0,,
LUAR,1,,
LUCAS,1,,
LUCKILY,3,,
LUCU,2,,
LUCY,1,,
LUEGO,1,,
LUGAR,1,,
LUGUBRIOUS,-2,,
LUIS,1,,
LUKE,1,,
LULUS,2,,
LUMAYAN,2,,
LUNA,1,,
LUNATICS,-3,,
LUNES,0,,
LUPA,1,,
LURKS,-1,,
LUV,2,,
LUZ,0,,
LYK,0,,
LYRICS,2,,
MAACI,3,,
MAACIH,3,,
MAAF,0,,
MAAFIN,0,,
MAAFKAN,-1,,
MAAK,1,,
MAAKT,1,,
MA'AM,2,,
MAANDAG,1,,
MAAP,0,,
MAAV,0,,
MAC,1,,
MACAM,0,,
MACBOOK,0,,
MACET,0,,
MADDENING,-3,,
MADE,1,,
MADE-UP,-1,,
MADLY,-3,,
MADRE,1,,
MADRID,1,,
MADRUGADA,1,,
MAE,0,,
MAEN,0,,
MAG,1,,
MAGHRIB,2,,
MAGNUM,0,,
MAGRIB,2,,
MAH,0,,
MAHAL,0,,
MAI,0,,
MAK,0,,
MAKA,1,,
MAKAN,0,,
MAKAN2,2,,
MAKANAN,0,,
MAKANYA,0,,
MAKASI,4,,
MAKASIH,4,,
MAKASIHH,4,,
MAKASII,4,,
MAKASIIH,4,,
MAKEN,1,,
MAKES,1,,
MAKESHIFT MORGUE,-1,,
MAKIN,1,,
MAKING,1,,
MAKSUD,1,,
MAKSUDNYA,1,,
MAL,-1,,
MALA,0,,
MALAH,-1,,
MALAM,1,,
MALANG,1,,
MALAS,0,,
MALAYSIA,1,,
MALDITA,-1,,
MALDITO,-1,,
MALEM,1,,
MALES,-1,,
MALMING,0,,
MALO,0,,
MALU,1,,
MAM,1,,
MAMA,1,,
MAMAH,0,,
MAMI,1,,
MAMPIR,1,,
MANA,1,,
MANAGED,1,,
MANANA,1,,
MANCHESTER,1,,
MANDA,1,,
MANDAR,1,,
MANDATORY,-1,,
MANDE,1,,
MANDEI,1,,
MANDI,1,,
MANDO,1,,
MANEH,0,,
MANG,1,,
MANGGIL,1,,
MANHA,0,,
MANIPULATED,-1,,
MANIPULATING,-1,,
MANIS,2,,
MANN,0,,
MANNN,0,,
MANO,0,,
MANTAN,1,,
MANTAP,2,,
MANU,1,,
MANUSIA,1,,
MANY,1,,
MAO,0,,
MARA,1,,
MARAH,0,,
MARATHON,2,,
MARCO,1,,
MARDI,1,,
MARET,1,,
MARI,2,,
MARIA,1,,
MARIO,2,,
MARKETING,1,,
MARS,1,,
MARTES,0,,
MARTIAL LAW,-1,,
MARTIN,2,,
MARVELS,3,,
MARY,1,,
MARZO,1,,
MASA,0,,
MASAK,1,,
MASALAH,1,,
MASAMA,4,,
MASI,0,,
MASIH,0,,
MASSA,1,,
MASTERPIECES,4,,
MASUK,0,,
MATA,0,,
MATANYA,1,,
MATAR,0,,
MATES,1,,
MATH,0,,
MATHS,0,,
MATI,-1,,
MATT,1,,
MATTERS,1,,
MAUNYA,0,,
MAUU,0,,
MAUUU,0,,
MAX,1,,
MAY,1,,
MAYA,1,,
MBA,1,,
MBAH,1,,
MBAK,2,,
MBK,1,,
MCD,1,,
MCDONALD,1,,
MCDONALDS,1,,
MCFLY,0,,
MCM,0,,
MEAN,1,,
MEANINGFUL,2,,
MEANT,1,,
MEDAN,1,,
MEDIO,0,,
MEDO,-1,,
MEDS,0,,
MEE,1,,
MEEE,1,,
MEER,0,,
MEETINGS,0,,
MEGA,1,,
MEGAN,1,,
MEH,0,,
MEI,1,,
MEIO,0,,
MEJOR,2,,
MEJORES,2,,
MEL,1,,
MELBOURNE,1,,
MELHOR,1,,
MELIHAT,1,,
MEMANG,1,,
MEMBERS,1,,
MEMBUAT,1,,
MEMORIES,1,,
MENACED,-2,anger,
MENANG,2,,
MENARIK,3,,
MENCARI,2,,
MENCOBA,2,,
MENDADAK,-1,,
MENDINGAN,1,,
MENDUNG,0,,
MENGERTI,1,,
MENIKMATI,2,,
MENINA,0,,
MENINAS,1,,
MENINGGAL,-1,,
MENJADI,2,,
MENSAJE,1,,
MENSEN,1,,
MENTIONED,2,,
MENTIONS,1,,
MENTIRA,0,,
MENUJU,2,,
MENUNGGU,1,,
MENURUT,2,,
MENYENANGKAN,2,,
MERAH,0,,
MERASA,1,,
MERAYAKAN,4,,
MERCI,5,,
MERDA,-1,,
MERECE,0,,
MEREKA,1,,
MESES,0,,
MESSAGES,1,,
MESSED,-2,,
MESSING UP,-2,,
MESTI,0,,
METRO,1,,
MEXICAN,2,,
MEXICO,1,,
MGA,1,,
MGKN,1,,
MIA,1,,
MIAMI,1,,
MICH,1,,
MICHELLE,1,,
MICHIGAN,1,,
MICKEY,1,,
MIDTERM,0,,
MIE,0,,
MIEDO,-1,,
MIERDA,0,,
MIGHT,1,,
MIGRAINE,-2,,
MII,0,,
MIJN,1,,
MIKIRIN,0,,
MIL,1,,
MILAN,1,,
MILES,1,,
MILEY,2,,
MILKSHAKE,1,,
MILLER,2,,
MILLIONS,2,,
MIMI,0,,
MIMIMI,-4,,
MIMPI,0,,
MINDER,0,,
MINDLESS,-2,,
MINDS,2,,
MINES,1,,
MINGGU,1,,
MINGGUAN,1,,
MINI,1,,
MINS,1,,
MINTA,1,,
MINUM,0,,
MINUS,0,,
MINUTEN,1,,
MINUTES,0,,
MINUTOS,0,,
MIRA,1,,
MIRIP,1,,
MIRTHFUL,3,,
MIRTHFULLY,3,,
MISBEHAVED,-2,,
MISBEHAVES,-2,,
MISBEHAVING,-2,,
MISCHIEFS,-1,,
MISGIVING,-2,,
MISINFORMATION,-2,,
MISINTERPRETED,-2,,
MISMA,1,,
MISREAD,-1,,
MISREPORTING,-2,,
MISSCHIEN,1,,
MISSED,-2,,
MISSES,0,,
MISSIN,-1,,
MISSS,-1,,
MISTAKES,-2,,
MISTAKING,-2,,
MISUNDERSTANDS,-2,,
MISUNDERSTOOD,-2,,
MIXTAPE,2,,
MKAN,0,,
MKASIH,4,,
MKN,0,,
MKSH,3,,
MKSIH,3,,
MLM,1,,
MLS,0,,
MMG,1,,
MMM,2,,
M'N,0,,
MNA,1,,
MNTA,1,,
MOANED,-2,,
MOANING,-2,,
MOANS,-2,,
MOBIL,0,,
MOCK,-2,,
MOCKED,-2,,
MOCKS,-2,,
MODEM,0,,
MOE,0,,
MOET,0,,
MOETEN,0,,
MOGA,2,,
MOHON,2,,
MOM,1,,
MOMENTO,0,,
MOMENTOS,0,,
MOMENTS,1,,
MOMMA,2,,
MOMMY,1,,
MOMS,1,,
MONDAY,1,,
MONDAYS,0,,
MONGERING,-2,,
MONICA,2,,
MONOPOLIZE,-2,,
MONOPOLIZES,-2,,
MONOPOLIZING,-2,,
MONSTERS,2,,
MONTANA,1,,
MONTHS,1,,
MONTREAL,1,,
MOOD,1,,
MOOI,3,,
MOOIE,2,,
MOPE,-1,,
MOPING,-1,,
MORGAN,1,,
MORIR,0,,
MORNIN,2,,
MORNINGG,3,,
MORNINGGG,3,,
MORNINGS,1,,
MORRENDO,-1,,
MOSTLY,1,,
MOTHERFUCKER,-5,,
MOTHERFUCKING,-5,,
MOTHERS,1,,
MOTIVATE,1,,
MOTIVATED,2,,
MOTIVATING,2,,
MOTIVATION,1,,
MOURNED,-2,,
MOURNS,-2,sadness,
MOVED,1,,
MOVES,2,,
MOVIES,2,,
MPE,0,,
MRS,1,,
MSG,1,,
MSH,0,,
MSIH,0,,
MSK,0,,
MSM,0,,
MSN,0,,
MSUK,0,,
MTK,1,,
MTO,0,,
MTV,1,,
MUAH,2,,
MUCH,1,,
MUCHA,0,,
MUCHAS,2,,
MUCHO,1,,
MUDA,1,,
MUDAH,2,,
MUDAH2AN,2,,
MUERO,-1,,
MUFFIN,1,,
MUJER,1,,
MULAI,0,,
MULHER,1,,
MULU,-1,,
MUMPISH,-2,,
MUMPUNG,1,,
MUMS,1,,
MUNA,2,,
MUNCUL,0,,
MUNDO,0,,
MUNGKIN,1,,
MURAH,1,,
MURDERS,-2,,
MUSICA,1,,
MUSICAS,1,,
MUSIK,2,,
MUST,1,,
MUUUITO,0,,
MUZIEK,1,,
MWAH,2,,
MYSPACE,1,,
MYY,1,,
N00B,-2,,
NA¥VE,-2,,
NAA,0,,
NAAA,1,,
NACHT,2,,
NAD,1,,
NADA,0,,
NADIE,0,,
NAEK,0,,
NAH,1,,
NAHH,1,,
NAILS,1,,
NAK,0,,
NALANG,1,,
NAMAN,1,,
NAMANYA,1,,
NAMBAH,1,,
NAMES,1,,
NAMORADO,-1,,
NAN,1,,
NANGIS,-1,,
NANTI,1,,
NANYA,1,,
NASHVILLE,1,,
NASIB,-1,,
NATALIE,2,,
NATHAN,1,,
NATURAL,1,,
NATUURLIJK,2,,
NCAA,2,,
NDAK,0,,
NDUT,0,,
NEAR,1,,
NEARLY,0,,
NECESITO,-1,,
NEED,0,,
NEEDED,2,,
NEEE,-1,,
NEEM,0,,
NEGATIVITY,-2,,
NEGLECTS,-2,,
NEIGHBORS,0,,
NEITHER,0,,
NEMENIN,1,,
NEMU,0,,
NENA,1,,
NENE,1,,
NENEK,1,,
NENG,1,,
NERD,1,,
NERVOUSLY,-2,,
NESSA,0,,
NETA,0,,
NETFLIX,1,,
NEVA,0,,
NEVER,1,,
NEVERMIND,1,,
NEWCASTLE,1,,
NEWEST,2,,
NEXT,1,,
NGAK,0,,
NGAKAK,1,,
NGAMBEK,0,,
NGANTUK,0,,
NGAPA,0,,
NGASIH,1,,
NGELIAT,0,,
NGERASA,0,,
NGERJAIN,1,,
NGERTI,0,,
NGETWEET,1,,
NGGA,0,,
NGIDAM,-1,,
NGINEP,0,,
NGOBROL,1,,
NGOMONG,0,,
NGOMONGIN,0,,
NGUCAPIN,1,,
NGUMPUL,0,,
NIAN,0,,
NIAT,0,,
NICE,3,,
NICEEE,3,,
NICELY,2,,
NICER,1,,
NICEST,2,,
NICH,0,,
NICKI,1,,
NICOLE,2,,
NIEMAND,-1,,
NIETS,0,,
NIEUWE,2,,
NIFTY,2,,
NIGGA,1,,
NIGGAS,-5,,
NIGHTS,1,,
NIGHTTT,2,,
NIGHTY,2,,
NIHH,0,,
NIIH,0,,
NIKAH,1,,
NIKKI,2,,
NIKS,0,,
NILAI,1,,
NINA,1,,
NINE,1,,
NINGUEM,-2,,
NINJA,2,,
NITE,2,,
NITIP,1,,
NIVER,1,,
NNTI,1,,
NNTN,0,,
NNTON,0,,
NO,-1,,
NOBODY,0,,
NOCH,1,,
NOCHE,1,,
NOCHES,3,,
NODIG,1,,
NOITE,2,,
NOKIA,1,,
NOMBRE,1,,
NOMER,1,,
NONE,0,,
NONGOL,1,,
NONTON,0,,
NOOB,-2,,
NOODLES,1,,
NOOIT,0,,
NOONE,0,,
NOOO,-1,,
NOPE,1,,
NORMALLY,1,,
NORTH,1,,
NOSEY,-2,,
NOT WORKING,-3,,
NOTA,0,,
NOTES,0,,
NOTHIN,-1,,
NOTHING,-1,,
NOTORIOUS,-2,,
NOVA,1,,
NOVEL,2,,
NOVELA,1,,
NOVEMBER,1,,
NOVIA,0,,
NOVIO,0,,
NOWHERE,0,,
NOWW,1,,
NOWWW,1,,
NTAR,1,,
NUCLEAR,1,,
NUESTRA,1,,
NUESTRO,1,,
NUEVA,2,,
NUEVO,1,,
NUGGETS,1,,
NULIS,1,,
NUMERO,1,,
NUMPANG,1,,
NUNCA,0,,
NUNGGU,0,,
NUNGGUIN,0,,
NUTELLA,1,,
NYAA,1,,
NYAAA,1,,
NYADAR,0,,
NYAMAN,1,,
NYAMPE,1,,
NYANYI,1,,
NYEPI,3,,
NYESEK,-1,,
NYESEL,-1,,
NYOKAP,0,,
NYUSUL,1,,
O/,1,,
O_O,1,,
OALAH,1,,
OBAMA,0,,
OBAT,0,,
OBG,3,,
OBRIGADA,2,,
OBRIGADO,3,,
OBSESSED,2,,
OBSOLETE,-2,,
OBSTACLES,-2,,
OBVIO,1,,
OBVIOUSLY,1,,
O'CLOCK,1,,
OCTOBER,1,,
ODD,-2,,
ODEIO,-1,,
ODIO,-1,,
OFCOURSE,2,,
OFFENDING,-2,,
OFFENDS,-2,,
OFFICIALLY,1,,
OFFLINE,-1,,
OFTEN,1,,
OHAHA,3,,
OHEHE,3,,
OHH,1,,
OHHH,1,,
OHIO,1,,
OIA,2,,
OIE,2,,
OII,2,,
OIII,2,,
OIYA,1,,
OJALA,1,,
OJO,0,,
OJOS,0,,
OKAAAY,2,,
OKAAY,2,,
OKAY,2,,
OKAYY,2,,
OKAYYY,2,,
OKE,2,,
OKEDEH,3,,
OKEE,2,,
OKEEE,2,,
OKEH,2,,
OKEOKE,2,,
OKEY,2,,
OKIE,3,,
OKK,2,,
OKOK,2,,
OKS,2,,
OLA,2,,
